id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
50212,25106,50213,5150,4051,475807,1000,3,1000,40
50213,25106,50212,4051,5150,44524193,1000,1,1000,40
50214,25107,50215,177,5261,99087470,1000,100,1,144
50215,25107,50214,5261,177,2900912530,1000,1,1000,40
50216,25108,50217,4728,5245,18410114,500,1,1000,36
50217,25108,50216,5245,4728,792418886,2168,2,1,34
50218,25109,50219,4100,5182,31590832,1000,1,1000,40
50219,25109,50218,5182,4100,468409168,0,1,1000,40
50220,25110,50221,5053,4304,69306286,1000,90,1000,40
50221,25110,50220,4304,5053,3930693714,1000,90,1000,40
50222,25111,50223,3534,3070,17375713,1000,1,1000,40
50223,25111,50222,3070,3534,182624287,1000,1,1000,40
50224,25112,50225,2,5260,6963811,0,0,1000,18
50225,25112,50224,5260,2,64373189,1000,1,1000,40
50226,25113,50227,2,5157,6963102,0,1000,1000,18
50227,25113,50226,5157,2,64373898,1714,3,1,34
50228,25114,50229,2,5215,1541203,0,0,1000,18
50229,25114,50228,5215,2,69795797,100,1,1000,40
50230,25115,50231,2778,4254,8286528,50,1,1000,40
50231,25115,50230,4254,2778,379862472,1000,1,1000,40
50232,25116,50233,5157,4623,100002469,1004,1,1,34
50233,25116,50232,4623,5157,2382089531,1000,1,1000,40
50234,25117,50235,3991,5262,87493105,1000,10,1,34
50235,25117,50234,5262,3991,912506895,1000,1,1000,40
50236,25118,50237,977,362,1249875968,849,489,1000,40
50237,25118,50236,362,977,70499724032,999,9,1000,40
50238,25119,50239,5093,4254,8824228,1000,1,1000,40
50239,25119,50238,4254,5093,91175772,1000,1,1000,40
50240,25120,50241,4612,177,369727578,1000,1,1000,40
50241,25120,50240,177,4612,12130272422,1000,100,1,144
50242,25121,50243,5263,342,63587780,1000,1,1000,40
50243,25121,50242,342,5263,719850220,1,1,1000,144
50244,25122,50245,5157,1608,717025737,1,1,1,34
50245,25122,50244,1608,5157,9444982263,1000,81,1000,44
50246,25123,50247,5157,1284,149530091,20,1,1,34
50247,25123,50246,1284,5157,2794944909,100,5,1000,40
50248,25124,50249,87,3637,292543917,1,48,1000,24
50249,25124,50248,3637,87,2707456083,500,10,1000,40
50250,25125,50251,3187,2498,888094883,1000,1,1000,40
50251,25125,50250,2498,3187,15889120117,1000,1,1000,40
50252,25126,50253,2687,162,808464986,1000,10,1000,144
50253,25126,50252,162,2687,36191535014,1000,1,1000,40
50254,25127,50255,1088,2731,24846951,1000,1,1000,40
50255,25127,50254,2731,1088,975153049,5500,15,1000,40
50256,25128,50257,977,3942,553084264,849,489,1000,40
50257,25128,50256,3942,977,16446915736,1000,595,1000,40
50258,25129,50259,5241,345,150926014,1000,1,1000,40
50259,25129,50258,345,5241,4849073986,1,1,1000,144
50260,25130,50261,3576,206,21572031,1000,1,1000,40
50261,25130,50260,206,3576,358655969,1000,1,1000,40
