id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
18817,9408,18816,346,2294,285912869,1,1,1000,144,0,20
18818,9409,18819,46,215,1112808595,1000,1,1000,40,0,47
18819,9409,18818,215,46,15658301405,1000,1,1000,40,0,37
18820,9410,18821,46,937,1183675814,1000,1,1000,40,0,72
18821,9410,18820,937,46,15587434186,1000,1,1000,40,0,117
18822,9411,18823,46,107,1438898308,1000,1,1000,40,0,31
18823,9411,18822,107,46,15332211692,1000,1,1000,40,0,23
18824,9412,18825,353,2301,17355,1,1,1000,144,0,16
18825,9412,18824,2301,353,49982645,1000,1,1,40,0,9
18826,9413,18827,130,2301,2774897,1,1,1000,40,0,39
18827,9413,18826,2301,130,47225103,1000,1,1000,40,0,33
18828,9414,18829,2301,347,71322,1000,1,1,40,0,2
18829,9414,18828,347,2301,24928678,1,1,1000,144,0,1
18830,9415,18831,46,2301,1965465,1000,1,1000,40,0,23
18831,9415,18830,2301,46,23034535,1000,1,1000,40,0,35
18832,9416,18833,10,2301,50959,1000,1,1000,40,0,10
18833,9416,18832,2301,10,24949041,1000,1,1000,40,0,2
18834,9417,18835,349,2301,3016941,1,1,1000,144,0,1
18835,9417,18834,2301,349,21983059,1000,1,1,40,0,10
18836,9418,18837,968,46,20322473,1000,1,1000,144,0,9
18837,9418,18836,46,968,472676527,1000,1,1000,40,0,52
18838,9419,18839,2255,513,1581608,1000,1,1000,40,0,0
18839,9419,18838,513,2255,998418392,0,1,1000,144,0,0
18840,9420,18841,2263,466,3178123,0,1,1000,144,0,17
18841,9420,18840,466,2263,16402877,1000,1,1000,40,0,31
18842,9421,18843,2255,282,55319632,1000,1,1000,40,0,56
18843,9421,18842,282,2255,1944680368,1,5,1000,40,0,21
18844,9422,18845,358,1790,18976825,1,1,1000,144,0,6
18845,9422,18844,1790,358,281023175,1000,1,1,40,0,8
18846,9423,18847,349,1790,25961484,1,1,1000,144,0,13
18847,9423,18846,1790,349,274038516,1000,1,1,40,0,10
18848,9424,18849,356,1790,7728742,1,1,1000,144,0,6
18849,9424,18848,1790,356,292271258,1000,1,1,40,0,8
18850,9425,18851,431,1790,20760899,1000,1,1000,40,0,2
18851,9425,18850,1790,431,279239101,1000,1,1000,40,0,8
18852,9426,18853,356,1790,682135073,1,1,1000,144,0,0
18853,9426,18852,1790,356,7317864927,1000,1,1,40,0,0
18854,9427,18855,977,1790,865428126,849,488,1000,40,0,5
18855,9427,18854,1790,977,9134571874,1000,1,1000,40,0,5
18856,9428,18857,54,2294,5764748,1000,1,1000,144,0,29
18857,9428,18856,2294,54,217548252,1000,1,1000,40,0,49
18858,9429,18859,217,2010,81752482,1000,1,0,40,0,22
18859,9429,18858,2010,217,918247518,40870,1,1000,34,0,27
18860,9430,18861,937,2010,48244069,1000,1,0,40,0,22
18861,9430,18860,2010,937,951755931,32855,2,1000,34,0,27
18862,9431,18863,20,1023,61338844,1,250,0,40,0,0
18863,9431,18862,1023,20,838661156,1000,10,1,34,0,2
18864,9432,18865,106,1136,437845,10000,10,1000,40,0,3
18865,9432,18864,1136,106,99562155,1000,1,1000,40,0,1
18866,9433,18867,58,1136,7173830,1000,1,1000,40,0,34
18867,9433,18866,1136,58,92826170,1000,1,1000,40,0,23
18868,9434,18869,2291,347,6318014,1000,1,1,40,0,18
18869,9434,18868,347,2291,93681986,1,1,1000,144,0,7
18870,9435,18871,101,153,35738110,1000,1,0,40,0,1
18871,9435,18870,153,101,356876890,1,1,1000,34,0,0
18872,9436,18873,2302,227,423520,1000,1,1000,40,0,189
18873,9436,18872,227,2302,19576480,0,0,1000,29,0,184
18874,9437,18875,410,2163,63882875,199,199,1000,40,0,22
18875,9437,18874,2163,410,936117125,1000,1,1000,40,0,31
18876,9438,18877,2303,513,15043382,1000,1,1000,40,0,25
18877,9438,18876,513,2303,484956618,0,1,1000,144,0,35
18878,9439,18879,2303,46,45312278,1000,1,1000,40,0,68
18879,9439,18878,46,2303,454687722,1000,1,1000,40,0,61
18880,9440,18881,2304,1205,384427146,20,2,1000,20,0,12
18881,9440,18880,1205,2304,9615572854,0,0,1000,25,0,15
18882,9441,18883,2010,343,342303172,0,830,1,34,0,23
18883,9441,18882,343,2010,16434911828,1,1,0,144,0,117
18884,9442,18885,2010,2216,95862376,30932,1,1000,34,0,17
18885,9442,18884,2216,2010,904137624,1000,1,0,40,0,23
18886,9443,18887,369,2010,89669792,1000,10,0,14,0,18
18887,9443,18886,2010,369,910330208,23109,3,0,34,0,25
18888,9444,18889,700,2305,64905925,1000,1,1000,40,0,104
18889,9444,18888,2305,700,655094075,1000,1,1000,40,0,92
18890,9445,18891,141,451,74988834,1000,100,1000,144,0,3
18891,9445,18890,451,141,888824166,10,2,1000,144,0,5
18892,9446,18893,354,1262,2339252,1,1,1000,144,0,76
18893,9446,18892,1262,354,97660748,1000,1,1,40,0,58
18894,9447,18895,2248,2306,4179440,1000,1,1000,40,0,75
18895,9447,18894,2306,2248,95820560,1000,1,1000,40,0,59
18896,9448,18897,342,2306,396247,1,1,1000,144,0,45
18897,9448,18896,2306,342,99603753,1000,1,1,40,0,39
18898,9449,18899,1540,2306,2272688,400,1000,1000,40,0,6
18899,9449,18898,2306,1540,94085312,1000,1,1000,40,0,5
18900,9450,18901,2210,359,134904911,1000,1,1,40,0,0
18901,9450,18900,359,2210,4787504089,1,1,1000,144,0,0
18902,9451,18903,2221,345,52335,1000,1,1,40,0,16
18903,9451,18902,345,2221,19947665,1,1,1000,144,0,5
18904,9452,18905,2038,343,61065663,500,0,1,34,0,7
18905,9452,18904,343,2038,1938934337,1,1,0,144,0,6
18906,9453,18907,410,1664,69402034,199,199,1000,40,0,9
18907,9453,18906,1664,410,930597966,1000,1,1000,144,0,8
18908,9454,18909,410,869,39046094,199,199,1000,40,0,7
18909,9454,18908,869,410,960953906,1000,1,1000,40,0,24
18910,9455,18911,422,339,53421741,1,0,0,144,0,1
18911,9455,18910,339,422,3446578259,1000,10,1000,14,0,4
18912,9456,18913,1841,2307,269008,1000,1,1000,40,0,6
18913,9456,18912,2307,1841,19730992,1000,1,1000,40,0,4
18914,9457,18915,2307,332,1350446,1000,1,1,40,0,6
18915,9457,18914,332,2307,18649554,1,1,1000,144,0,3
18916,9458,18917,2308,513,20308365,1000,1,1000,40,0,109
18917,9458,18916,513,2308,479691635,0,1,1000,144,0,114
18918,9459,18919,2191,1436,259462176,1000,1,1000,40,0,0
18919,9459,18918,1436,2191,4740537824,1000,2500,1000,40,0,1
18920,9460,18921,46,533,64735999,1000,1,1000,40,0,25
18921,9460,18920,533,46,1935264001,1000,1,1000,40,0,58
18922,9461,18923,871,1524,51973853,1,1,1000,144,0,2
18923,9461,18922,1524,871,548026147,0,50,1000,40,0,0
18924,9462,18925,46,1193,42452770,1000,1,1000,40,0,53
18925,9462,18924,1193,46,1260517230,100,1,1000,40,0,90
18926,9463,18927,2216,58,72727280,1000,1,1000,40,0,7
18927,9463,18926,58,2216,927272720,1000,1,1000,40,0,10
18928,9464,18929,276,422,64908135,92,7,1000,42,0,67
18929,9464,18928,422,276,1935091865,1,0,1000,144,0,64
18930,9465,18931,410,667,13698639,199,199,0,40,0,19
18931,9465,18930,667,410,986301361,1000,10,1000,34,0,24
18932,9466,18933,410,1017,92269031,199,199,1000,40,0,10
18933,9466,18932,1017,410,907730969,1000,1,1000,40,0,16
18934,9467,18935,2309,513,287065305,1000,10,1000,14,0,97
18935,9467,18934,513,2309,4712934695,0,1,0,144,0,99
18936,9468,18937,258,476,40576519,100,10,1000,72,0,1
18937,9468,18936,476,258,1959423481,5000,500,1000,40,0,1
18938,9469,18939,2310,1473,3500260,1000,1,1,40,0,6
18939,9469,18938,1473,2310,50589740,1,1,1000,144,0,15
18940,9470,18941,2310,334,248826,1000,1,1,40,0,18
18941,9470,18940,334,2310,53841174,1,1,1000,144,0,7
18942,9471,18943,1163,348,210752332,1000,1,1,40,0,17
18943,9471,18942,348,1163,7789247668,1,1,1000,144,0,8
18944,9472,18945,763,757,2469940,1000,1,1000,144,0,1
18945,9472,18944,757,763,388114060,1000,1,1000,144,0,3
18946,9473,18947,2191,1436,488852022,1000,1,1000,40,0,0
18947,9473,18946,1436,2191,4511147978,1000,2500,1000,40,0,0
18948,9474,18949,2311,326,16983433,1000,1,1,40,0,53
18949,9474,18948,326,2311,133016567,1,1,1000,144,0,94
18950,9475,18951,2312,513,13478543,1000,1,1000,40,0,104
18951,9475,18950,513,2312,486521457,0,1,1000,144,0,101
18952,9476,18953,345,221,2971721,1,1,1000,144,0,9
18953,9476,18952,221,345,51388279,1000,1,1,40,0,13
18954,9477,18955,979,470,49700465,1000,1,1000,40,0,46
18955,9477,18954,470,979,618374535,0,1,1000,40,0,31
18956,9478,18957,345,86,395215638,1,1,1000,144,0,47
18957,9478,18956,86,345,3604784362,20,310,1,40,0,5
18958,9479,18959,343,86,211620833,1,1,1000,144,0,67
18959,9479,18958,86,343,3788379167,20,17,1,40,0,4
18960,9480,18961,2313,348,6778072,1000,1,1,40,0,6
18961,9480,18960,348,2313,93221928,1,1,1000,144,0,14
18962,9481,18963,353,2313,4265528,1,1,1000,144,0,8
18963,9481,18962,2313,353,94670472,1000,1,1,40,0,8
18964,9482,18965,258,1473,296689275,100,10,1,72,0,3
18965,9482,18964,1473,258,2703310725,1,1,1000,144,0,2
18966,9483,18967,2314,348,8613339,1000,1,1,40,0,24
18967,9483,18966,348,2314,66386661,1,1,1000,144,0,57
18968,9484,18969,359,2314,4658960,1,1,1000,144,0,17
18969,9484,18968,2314,359,70341040,1000,1,1,40,0,17
18970,9485,18971,1205,2314,4940900,0,0,1000,25,0,47
18971,9485,18970,2314,1205,70059100,1000,1,1000,40,0,62
18972,9486,18973,621,2315,19811571,1000,1,1000,40,0,107
18973,9486,18972,2315,621,220188429,1000,1,1000,40,0,101
18974,9487,18975,2316,332,279219,1000,1,1,40,0,53
18975,9487,18974,332,2316,45099781,1,1,1000,144,0,49
18976,9488,18977,533,660,68997936,1000,1,1000,40,0,1
18977,9488,18976,660,533,1931002064,2258,226,1000,40,0,0
18978,9489,18979,533,70,64115893,1000,1,1000,40,0,5
18979,9489,18978,70,533,1935884107,1000,1,1000,40,0,10
18980,9490,18981,356,2313,2686072,1,1,1000,144,0,7
18981,9490,18980,2313,356,97313928,1000,1,1,40,0,8
18982,9491,18983,2313,340,558685,1000,1,1,40,0,6
18983,9491,18982,340,2313,99441315,1,1,1000,144,0,4
18984,9492,18985,349,2313,9936842,1,1,1000,144,0,5
18985,9492,18984,2313,349,140063158,1000,1,1,40,0,9
18986,9493,18987,346,2313,5235387,1,1,1000,144,0,8
18987,9493,18986,2313,346,144764613,1000,1,1,40,0,2
18988,9494,18989,345,2313,7092242,1,1,1000,144,0,4
18989,9494,18988,2313,345,142907758,1000,1,1,40,0,7
18990,9495,18991,356,2313,8959716,1,1,1000,144,0,0
18991,9495,18990,2313,356,141040284,1000,1,1,40,0,0
18992,9496,18993,458,522,1338777,0,1,1000,144,0,0
18993,9496,18992,522,458,98661223,1000,1,1000,40,0,3
18994,9497,18995,2018,17,160244608,116,1,1000,40,0,2
18995,9497,18994,17,2018,1839755392,100,1,1000,144,0,5
18996,9498,18997,2216,486,2201775,1000,1,1000,40,0,22
18997,9498,18996,486,2216,147798225,1000,1,1000,40,0,17
18998,9499,18999,2317,486,40514760,1000,1,1000,40,0,116
18999,9499,18998,486,2317,1959485240,1000,1,1000,40,0,100
19000,9500,19001,1806,1755,24113446,1000,1000000,1000,4,0,9
19001,9500,19000,1755,1806,975886554,1000,1,1000,144,0,4
19002,9501,19003,522,343,1572092,1000,1,1,40,0,5
19003,9501,19002,343,522,46337908,1,1,1000,144,0,12
19004,9502,19005,522,820,412601,1000,1,1000,40,0,42
19005,9502,19004,820,522,99587399,1000,1,1000,40,0,24
19006,9503,19007,2318,513,46395013,1000,1,1000,40,0,123
19007,9503,19006,513,2318,453604987,0,1,1000,144,0,94
19008,9504,19009,2295,77,63459352,702,1,1000,40,0,14
19009,9504,19008,77,2295,1166540648,1000,1700,1000,30,0,1
19010,9505,19011,2223,400,473730142,1000,1,1000,40,0,16
19011,9505,19010,400,2223,5835216858,1000,1,1000,40,0,7
19012,9506,19013,2319,1940,2063841,1000,1,1000,40,0,108
19013,9506,19012,1940,2319,47936159,1000,100,1000,40,0,100
19014,9507,19015,2010,1476,138748565,0,479,1,34,0,22
19015,9507,19014,1476,2010,4861251435,1,1,0,144,0,53
19016,9508,19017,54,2018,89232003,1000,1,1000,40,0,17
19017,9508,19016,2018,54,2986037997,116,1,1000,40,0,0
19018,9509,19019,2295,513,50936511,750,1,1000,40,0,25
19019,9509,19018,513,2295,949063489,0,1,1000,144,0,29
19020,9510,19021,1475,1889,414675459,1,1,1000,144,0,18
19021,9510,19020,1889,1475,7585324541,1000,1,1,40,0,26
19022,9511,19023,1442,1476,282745578,1000,1,1,40,0,0
19023,9511,19022,1476,1442,6849058422,1,1,1000,144,0,0
19024,9512,19025,1833,340,84000518,400,20,1,34,0,2
19025,9512,19024,340,1833,915999482,1,1,0,144,0,4
19026,9513,19027,707,343,421696626,1000,1,1,144,0,18
19027,9513,19026,343,707,7578303374,1,1,1000,144,0,7
19028,9514,19029,2014,1205,71477,1000,10,1000,34,0,17
19029,9514,19028,1205,2014,49928523,0,0,0,25,0,1
19030,9515,19031,2320,1474,19706612,1000,1,1,40,0,57
19031,9515,19030,1474,2320,748930388,1,1,1000,144,0,42
19032,9516,19033,2321,513,50774159,1000,1,1000,40,0,80
19033,9516,19032,513,2321,449225841,0,1,1000,144,0,95
19034,9517,19035,1501,1347,103660552,334,1,1000,40,0,2
19035,9517,19034,1347,1501,1896339448,100,1950,1000,288,0,5
19036,9518,19037,1476,1931,648773797,1,1,1000,144,0,16
19037,9518,19036,1931,1476,7351226203,1000,50,1,40,0,8
19038,9519,19039,263,1931,516481019,1000,1,1000,40,0,54
19039,9519,19038,1931,263,7483518981,1000,50,1000,40,0,22
19040,9520,19041,2,2295,81463200,0,1000,1000,18,0,22
19041,9520,19040,2295,2,1638382800,449,1,1000,40,0,41
19042,9521,19043,16,533,141090310,0,1,1000,144,0,5
19043,9521,19042,533,16,1858909690,1000,1,1000,40,0,10
19044,9522,19045,358,258,244536085,1,1,1000,144,0,6
19045,9522,19044,258,358,3755463915,100,10,1,72,0,5
19046,9523,19047,24,2322,214841081,800,1,1000,40,0,20
19047,9523,19046,2322,24,2071582919,1000,1,1000,40,0,9
19048,9524,19049,2322,8,34543430,1000,1,1000,40,0,38
19049,9524,19048,8,2322,1337310570,200,1,1000,40,0,22
19050,9525,19051,2323,130,26985310,1000,1,1000,40,0,100
19051,9525,19050,130,2323,423014690,1,1,1000,40,0,103
19052,9526,19053,150,2018,75084681,99,1,1000,144,0,11
19053,9526,19052,2018,150,1924915319,116,1,1000,40,0,2
19054,9527,19055,2010,1431,94944347,42855,1,1000,34,0,21
19055,9527,19054,1431,2010,905055653,1000,1,0,40,0,18
19056,9528,19057,1088,1931,44903147,1000,1,1000,40,0,0
19057,9528,19056,1931,1088,7955096853,1000,50,1000,40,0,0
19058,9529,19059,1043,340,24334250,1000,1,1,40,0,2
19059,9529,19058,340,1043,975665750,1,1,1000,144,0,3
19060,9530,19061,1043,1474,91827906,1000,1,1,40,0,5
19061,9530,19060,1474,1043,908172094,1,1,1000,144,0,2
19062,9531,19063,2222,177,124910634,1000,1,1,40,0,23
19063,9531,19062,177,2222,1875089366,0,0,1000,144,0,20
19064,9532,19065,345,2324,651911,1,1,1000,144,0,99
19065,9532,19064,2324,345,61934089,1000,1,1,40,0,97
19066,9533,19067,820,2179,5181089,1000,1,1000,40,0,56
19067,9533,19066,2179,820,794818911,1000,1,1000,40,0,36
19068,9534,19069,1673,820,41278547,1000,1,1000,144,0,16
19069,9534,19068,820,1673,958721453,1000,1,1000,40,0,14
19070,9535,19071,476,2018,162919846,5000,500,1000,40,0,4
19071,9535,19070,2018,476,1837080154,116,1,1000,40,0,3
19072,9536,19073,2325,10,22735910,1000,1,1000,40,0,99
19073,9536,19072,10,2325,1170937090,1000,1,1000,40,0,94
19074,9537,19075,54,2326,80084,1000,1,1000,40,0,37
19075,9537,19074,2326,54,19919916,1000,1,1000,40,0,48
19076,9538,19077,394,354,1024950,1000,1,1,40,0,8
19077,9538,19076,354,394,50774050,1,1,1000,144,0,6
19078,9539,19079,54,2221,3822522,1000,1,1000,40,0,67
19079,9539,19078,2221,54,96177478,1000,1,1000,40,0,84
19080,9540,19081,1959,356,8080191,1000,1,1,40,0,21
19081,9540,19080,356,1959,395400809,1,1,1000,144,0,18
19082,9541,19083,410,1786,85242617,199,199,1000,40,0,21
19083,9541,19082,1786,410,914757383,1000,1,1000,40,0,21
19084,9542,19085,2322,340,120321782,1000,1,1,40,0,21
19085,9542,19084,340,2322,2899678218,1,1,1000,144,0,17
19086,9543,19087,2327,1685,589096,1000,1,1000,40,0,108
19087,9543,19086,1685,2327,49502904,0,1,1000,144,0,72
19088,9544,19089,2010,290,45281447,42084,2,1000,34,0,15
19089,9544,19088,290,2010,954718553,1000,555,0,144,0,13
19090,9545,19091,115,2010,59188381,450,1,0,144,0,23
19091,9545,19090,2010,115,940811619,29780,3,450,34,0,59
19092,9546,19093,1474,1776,332384581,1,1,1000,144,0,0
19093,9546,19092,1776,1474,7667615419,1000,1,1,40,0,0
19094,9547,19095,2328,130,3114298,1000,1,1000,40,0,106
19095,9547,19094,130,2328,123737702,1,1,1000,40,0,101
19096,9548,19097,2329,348,8455280,1000,1,1,40,0,74
19097,9548,19096,348,2329,108292720,1,1,1000,144,0,77
19098,9549,19099,1205,1844,19847514,0,0,1000,25,0,16
19099,9549,19098,1844,1205,480152486,1000,1,1000,40,0,26
19100,9550,19101,358,1931,164585885,1,1,1000,144,0,16
19101,9550,19100,1931,358,7835414115,1000,50,1,40,0,14
19102,9551,19103,392,2326,882668,1000,1,1000,40,0,8
19103,9551,19102,2326,392,29117332,1000,1,1000,40,0,7
19104,9552,19105,105,2326,753408,1000,1,1000,40,0,14
19105,9552,19104,2326,105,29246592,1000,1,1000,40,0,9
19106,9553,19107,356,2326,1897576,1,1,1000,144,0,19
19107,9553,19106,2326,356,28102424,1000,1,1,40,0,20
19108,9554,19109,16,2326,1782330,0,1,1000,144,0,6
19109,9554,19108,2326,16,28217670,1000,1,1000,40,0,10
19110,9555,19111,160,282,706791261,490,10,1000,14,0,76
19111,9555,19110,282,160,14873910739,1,5,0,40,0,323
19112,9556,19113,2330,130,23247483,1000,1,1000,40,0,79
19113,9556,19112,130,2330,1876752517,1,1,1000,40,0,77
19114,9557,19115,263,1777,159803298,1000,1,1000,40,0,31
19115,9557,19114,1777,263,4840196702,1000,100,1000,40,0,14
19116,9558,19117,250,1777,321715384,1000,1,1000,40,0,2
19117,9558,19116,1777,250,4678284616,1000,100,1000,40,0,1
19118,9559,19119,1777,1673,449773006,1000,100,1000,40,0,8
19119,9559,19118,1673,1777,4550226994,1000,1,1000,144,0,8
19120,9560,19121,46,281,915830798,1000,1,1000,40,0,49
19121,9560,19120,281,46,15741586202,0,100,1000,24,0,47
19122,9561,19123,410,622,64309556,199,199,1000,40,0,37
19123,9561,19122,622,410,935690444,1000,1,1000,40,0,47
19124,9562,19125,2010,1777,63929832,0,1,1000,34,0,64
19125,9562,19124,1777,2010,4936070168,1000,100,0,40,0,6
19126,9563,19127,2331,2099,10483069,1000,1,1000,40,0,30
19127,9563,19126,2099,2331,89516931,1000,1,1000,40,0,51
19128,9564,19129,2331,350,11055540,1000,1,1,40,0,32
19129,9564,19128,350,2331,88944460,1,1,1000,144,0,54
19130,9565,19131,358,2331,8487918,1,1,1000,144,0,8
19131,9565,19130,2331,358,91512082,1000,1,1,40,0,61
19132,9566,19133,356,221,3716265,1,1,1000,144,0,15
19133,9566,19132,221,356,491848735,1000,1,1,40,0,9
19134,9567,19135,2332,513,14348198,1000,1,1000,40,0,71
19135,9567,19134,513,2332,885651802,0,1,1000,144,0,83
19136,9568,19137,87,2332,22283822,1,19,1000,40,0,4
19137,9568,19136,2332,87,477716178,1000,1,1,40,0,13
19138,9569,19139,2332,1886,45731514,1000,1,1000,40,0,25
19139,9569,19138,1886,2332,454268486,1000,1,1000,40,0,17
19140,9570,19141,391,342,353797218,1000,1,1,40,0,0
19141,9570,19140,342,391,4957345782,1,1,1000,144,0,0
19142,9571,19143,263,2018,114858373,1000,1,1000,40,0,15
19143,9571,19142,2018,263,1885141627,116,1,1000,40,0,3
19144,9572,19145,2248,2,17724342,1000,1,1000,40,0,52
19145,9572,19144,2,2248,312095658,0,1000,1000,18,0,13
19146,9573,19147,979,2211,27118477,1000,1,1000,40,0,1
19147,9573,19146,2211,979,772881523,90,0,1000,40,0,0
19148,9574,19149,979,276,620350,1000,1,1000,40,0,60
19149,9574,19148,276,979,499379650,42,13,1000,42,0,5
19150,9575,19151,979,470,5159971,1000,1,1000,40,0,0
19151,9575,19150,470,979,662915029,0,1,1000,40,0,0
19152,9576,19153,979,1661,6653739,1000,1,1000,40,0,0
19153,9576,19152,1661,979,93346261,1000,1,1000,40,0,0
19154,9577,19155,431,2048,965065,1000,1,1000,40,0,25
19155,9577,19154,2048,431,28372935,1000,1,1000,40,0,21
19156,9578,19157,46,373,35061119,1000,1,1000,40,0,27
19157,9578,19156,373,46,462724881,1000,1,1000,144,0,36
19158,9579,19159,95,2018,31388634,1000,1,1000,40,0,9
19159,9579,19158,2018,95,1968611366,116,1,1000,40,0,1
19160,9580,19161,177,326,1018173899,1000,750,1,144,0,0
19161,9580,19160,326,177,15681826101,1,1,1,144,0,0
19162,9581,19163,2333,334,64620962,1000,1,1,40,0,12
19163,9581,19162,334,2333,583693038,1,1,1000,144,0,27
19164,9582,19165,2333,344,79717573,1000,1,1,40,0,13
19165,9582,19164,344,2333,870282427,1,1,1000,144,0,4
19166,9583,19167,2333,130,70409383,1000,1,1000,40,0,66
19167,9583,19166,130,2333,876664617,1,1,1000,40,0,60
19168,9584,19169,2333,346,54409889,1000,1,1,40,0,12
19169,9584,19168,346,2333,895590111,1,1,1000,144,0,3
19170,9585,19171,2333,334,204018931,1000,1,1,40,0,0
19171,9585,19170,334,2333,1962454069,1,1,1000,144,0,0
19172,9586,19173,21,177,4667209,1000,1,1,40,0,5
19173,9586,19172,177,21,165332791,1000,100,1000,144,0,4
19174,9587,19175,115,2156,7814603,450,1,1000,144,0,2
19175,9587,19174,2156,115,292185397,1000,1,450,40,0,1
19176,9588,19177,95,2316,14806654,1000,1,1000,40,0,58
19177,9588,19176,2316,95,185193346,1000,1,1000,40,0,55
19178,9589,19179,335,21,192709796,1000,23,1000,40,0,5
19179,9589,19178,21,335,7184987204,1000,1,1000,40,0,2
19180,9590,19181,24,2018,77149457,800,1,1000,40,0,12
19181,9590,19180,2018,24,1922850543,116,1,1000,40,0,1
19182,9591,19183,2334,326,21735127,1000,1,1,40,0,113
19183,9591,19182,326,2334,290264873,1,1,1000,144,0,115
19184,9592,19185,139,2018,95172977,1000,1,1000,40,0,12
19185,9592,19184,2018,139,1904827023,116,1,1000,40,0,18
19186,9593,19187,756,2018,104241186,10000,10,1000,40,0,1
19187,9593,19186,2018,756,1895758814,116,1,1000,40,0,2
19188,9594,19189,2335,2100,14007549,1000,1,1000,40,0,11
19189,9594,19188,2100,2335,235992451,1000,1,1000,40,0,7
19190,9595,19191,513,2336,21110018,0,1,1000,144,0,120
19191,9595,19190,2336,513,478889982,1000,1,1000,40,0,93
19192,9596,19193,522,1475,1477407,1000,1,1,40,0,15
19193,9596,19192,1475,522,22403593,1,1,1000,144,0,6
19194,9597,19195,2337,347,4970847,1000,1,1,40,0,92
19195,9597,19194,347,2337,78075153,1,1,1000,144,0,103
19196,9598,19197,341,513,17687185,1000,1,1000,40,0,38
19197,9598,19196,513,341,4942312815,0,1,1000,144,0,39
19198,9599,19199,335,2338,45492105,1000,23,1000,40,0,0
19199,9599,19198,2338,335,454507895,100,1,1000,40,0,0
19200,9600,19201,2010,1665,219086342,0,118,0,34,0,1
19201,9600,19200,1665,2010,3780913658,850,10,0,34,0,6
19202,9601,19203,1987,1665,380961632,1337,7,1337,40,0,11
19203,9601,19202,1665,1987,3619038368,850,10,1,34,0,5
19204,9602,19205,227,1665,138916827,0,0,0,29,0,9
19205,9602,19204,1665,227,3861083173,850,10,1000,34,0,8
19206,9603,19207,2335,655,22661046,1000,1,1000,40,0,86
19207,9603,19206,655,2335,477338954,1000,1,1000,40,0,74
19208,9604,19209,54,2339,100935,1000,1,1000,40,0,57
19209,9604,19208,2339,54,19899065,1000,1,1000,40,0,56
19210,9605,19211,58,1830,5135923,1000,1,1000,40,0,50
19211,9605,19210,1830,58,294864077,1000,1,1000,40,0,51
19212,9606,19213,352,1665,424570597,1,1,0,144,0,8
19213,9606,19212,1665,352,7575429403,850,10,1,34,0,1
19214,9607,19215,352,2330,16829619,1,1,1000,144,0,8
19215,9607,19214,2330,352,983170381,1000,1,1,40,0,32
19216,9608,19217,349,2340,17032035,1,1,1000,144,0,84
19217,9608,19216,2340,349,364703965,1000,1,1,40,0,43
19218,9609,19219,76,533,180057843,1000,1,1000,40,0,1
19219,9609,19218,533,76,1819942157,1000,1,1000,40,0,7
19220,9610,19221,24,1790,47324534,800,1,1000,40,0,6
19221,9610,19220,1790,24,952675466,1000,1,1000,40,0,5
19222,9611,19223,87,194,107665233,1,19,0,40,0,55
19223,9611,19222,194,87,16662334767,1000,10,1,34,0,9
19224,9612,19225,98,194,1337733765,1000,1,0,40,0,5
19225,9612,19224,194,98,15432266235,1000,10,1000,34,0,3
19226,9613,19227,16,194,632646320,0,1,0,144,0,7
19227,9613,19226,194,16,16137353680,1000,10,1000,34,0,20
19228,9614,19229,1755,194,1456497821,1000,1,0,144,0,6
19229,9614,19228,194,1755,15313502179,1000,10,1000,34,0,3
19230,9615,19231,194,1347,72499889,1000,10,1000,34,0,1
19231,9615,19230,1347,194,16697500111,100,1950,0,288,0,1
19232,9616,19233,2341,319,2763163,1000,1,1000,40,0,17
19233,9616,19232,319,2341,33236837,1000,1,1000,40,0,21
19234,9617,19235,377,2341,346824,1000,1,1000,40,0,35
19235,9617,19234,2341,377,49653176,1000,1,1000,40,0,26
19236,9618,19237,2341,340,4812562,1000,1,1,40,0,18
19237,9618,19236,340,2341,45187438,1,1,1000,144,0,38
19238,9619,19239,358,2341,6525181,1,1,1000,144,0,6
19239,9619,19238,2341,358,43474819,1000,1,1,40,0,29
19240,9620,19241,354,2341,721016,1,1,1000,144,0,20
19241,9620,19240,2341,354,47902984,1000,1,1,40,0,20
19242,9621,19243,352,2075,464391603,1,1,1000,144,0,32
19243,9621,19242,2075,352,4535608397,1000,100,1,144,0,23
19244,9622,19245,2342,2302,236537,1000,1,1000,40,0,104
19245,9622,19244,2302,2342,29475463,1000,1,1000,40,0,92
19246,9623,19247,349,1611,17037696,1,1,1000,144,0,8
19247,9623,19246,1611,349,182962304,1000,1,1,40,0,23
19248,9624,19249,332,2339,1552016,1,1,1000,144,0,46
19249,9624,19248,2339,332,18447984,1000,1,1,40,0,52
19250,9625,19251,963,1442,1574188891,1000,1,1000,40,0,0
19251,9625,19250,1442,963,14425811109,1000,1,1000,40,0,1
19252,9626,19253,1474,1776,269935063,1,1,1000,144,0,0
19253,9626,19252,1776,1474,7730064937,1000,1,1,40,0,0
19254,9627,19255,756,1665,101790374,10000,10,0,40,0,2
19255,9627,19254,1665,756,3898209626,850,10,1000,34,0,1
19256,9628,19257,54,2343,1988335,1000,1,1000,40,0,104
19257,9628,19256,2343,54,33356665,1000,1,1000,40,0,127
19258,9629,19259,238,1497,14243394,1000,1,0,40,0,12
